name,teudat_zehut,specialty,year,gender,clinic_address,phone,license_number,license_date,specialty_registration_date,clalit,maccabi,meuhedet,leumit,source_url,source_name,scrape_date
"ד""ר אייל שפירא",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shapira-eyal,MedReviews,2026-03-29T18:53:44.341398
"ד""ר אמין בוחארי",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-boukhari-amin,MedReviews,2026-03-29T18:53:44.341408
"ד""ר עמית קדמי",,"כירורגיה אורתופדית, כירורגית כף היד",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kedmi-amit,MedReviews,2026-03-29T18:53:44.341447
"ד""ר גל אבישי",,"כירורג פה ולסת, השתלות דנטליות, טיפול במחלות חסימתיות של בלוטות הרוק",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-avishai-gal,MedReviews,2026-03-29T18:53:44.341490
"ד""ר אמיר אמיתי",,כירורגיה אורתופדית,,,,,,,,1,0,1,1,https://www.medreviews.co.il/provider/dr-amitai-amir,MedReviews,2026-03-29T18:53:44.341618
"ד""ר שיר דר",,מיילדות וגניקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dar-shir,MedReviews,2026-03-29T18:53:44.341648
" ד""ר ג'רי כהן",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/drjerry,MedReviews,2026-03-29T18:53:44.341678
"ד""ר יניב יונאי",,"פציעות ספורט, כירורגיה אורטופדית",,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/dr-yonai-yaniv,MedReviews,2026-03-29T18:53:44.341706
"ד""ר חיים דורון",,"רפואת שיניים, שיקום הפה, השתלות שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-doron-haim,MedReviews,2026-03-29T18:53:44.341719
" ד""ר אסתר כהן הרשקוביץ",,כירורגיה פלסטית,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-hershkoviz-ester,MedReviews,2026-03-29T18:53:44.341737
"ד""ר דויד האוזר",,רפואת עיניים,,,,,,,,1,0,1,1,https://www.medreviews.co.il/provider/dr-hauser-david,MedReviews,2026-03-29T18:53:44.341767
"ד""ר מימי ארנרייך",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ehrenraich-mimi,MedReviews,2026-03-29T18:53:44.341778
פרופ' ג׳וש שרודר,,ניתוחי עמוד שדרה,,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/dr-schroeder-josh,MedReviews,2026-03-29T18:53:44.341813
"ד""ר גלעד בר דיין",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-bar-dayan-gilad,MedReviews,2026-03-29T18:53:44.341824
"ד""ר אריק בראל",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-barel-eric,MedReviews,2026-03-29T18:53:44.341834
"ד""ר שאדי עבדאללה",,רפואת שיניים אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-abdallah-shadi,MedReviews,2026-03-29T18:53:44.341849
"ד""ר בני פרדמן",,"שיקום הפה, רפואת שיניים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ferdman-benny,MedReviews,2026-03-29T18:53:44.341863
"ד""ר אוקסנה פינקל",,מחלות עור ומין,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-finkel-oxana,MedReviews,2026-03-29T18:53:44.341874
"ד""ר מנו רובינפור",,כירורגיה פלסטית ואסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-robinpour-mano,MedReviews,2026-03-29T18:53:44.341883
"ד""ר עמית שחם",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shacham-amit,MedReviews,2026-03-29T18:53:44.341898
"ד""ר פביאנה בנימינוב",,גסטרואנטרולוגיה,,,,,,,,1,0,1,1,https://www.medreviews.co.il/provider/dr-benjaminov-fabiana,MedReviews,2026-03-29T18:53:44.341933
"ד""ר אורן אלדר",,עור ומין,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-eldar-oren,MedReviews,2026-03-29T18:53:44.341944
פרופ' יורם וייל,,טראומה אורטופדית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-weil-yoram,MedReviews,2026-03-29T18:53:44.341959
פרופ' ערן תמיר,,כירורגיה אורתופדית,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-tamir-eran,MedReviews,2026-03-29T18:53:44.341975
" ד""ר אוהד תומר",,פריודונטיה - רפואת חניכיים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-tomer-ohad,MedReviews,2026-03-29T18:53:44.341987
"ד""ר ולדימיר גולדמן",,אורתופדיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-goldman-vladimir,MedReviews,2026-03-29T18:53:44.342025
"ד""ר חיים קפלן",,כירורגיה פלסטית,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-kaplan-haim,MedReviews,2026-03-29T18:53:44.342058
" ד""ר שגית משולם דרזון",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-meshulam-sagit,MedReviews,2026-03-29T18:53:44.342077
פרופ' יואב ברנע,,כירורגיה פלסטית ורפואה אסתטית,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/prof-barnea-yoav,MedReviews,2026-03-29T18:53:44.342101
"ד""ר צבי גוטמכר",,שיקום הפה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gutmacher-zvi,MedReviews,2026-03-29T18:53:44.342113
"ד""ר אלכסיי חייטון",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-haitoun-alexei,MedReviews,2026-03-29T18:53:44.342123
"ד""ר מירה רוזן",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rosen-mira,MedReviews,2026-03-29T18:53:44.342137
פרופ' מרתה דירנפלד,,רפואת נשים ומילדות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dirnfeld-martha,MedReviews,2026-03-29T18:53:44.342148
"ד""ר חגית פניני",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-pnini-hagit,MedReviews,2026-03-29T18:53:44.342158
"ד""ר אדם ארנרייך",,כירורגיה אורתופדית,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-ehrenraich-adam,MedReviews,2026-03-29T18:53:44.342235
"ד""ר איגור מנביץ'",,כירורגית כלי דם,,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/dr-manevych-igor,MedReviews,2026-03-29T18:53:44.342283
"ד""ר טלי זוט בן שבת ו ד""ר יורם בן שבת",,,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/drbenshabat-clinic,MedReviews,2026-03-29T18:53:44.342300
"ד""ר יצחק אידלמן",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/eidelman-clinic,MedReviews,2026-03-29T18:53:44.342321
"ד""ר ערן בר מאיר",,כירורגיה פלסטית,,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-dr-barmeir-eran,MedReviews,2026-03-29T18:53:44.342370
" ד""ר אבי כהן",,מחלות עיניים,,,,,,,,0,1,1,1,https://www.medreviews.co.il/provider/dr-cohen-avi,MedReviews,2026-03-29T18:53:44.342393
"ד""ר אלכס אברמסון",,כירורג פה ולסת,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-abramson-alex,MedReviews,2026-03-29T18:53:44.342406
"ד""ר דורינה קלש - מרפאת DC",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-cheles-dorina,MedReviews,2026-03-29T18:53:44.342418
"ד""ר אנדרו פינק",,"טיפולים מתקדמים לעיניים יבשות, ניתוחי לייזר להסרת משקפיים",,,,,,,,0,1,1,1,https://www.medreviews.co.il/provider/dr-fink-andrew,MedReviews,2026-03-29T18:53:44.342438
" ד""ר גיא שלום",,רפואת עור,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shalom-guy,MedReviews,2026-03-29T18:53:44.342451
"ד""ר עמוס בר",,"גניקולוגיה ומיילדות, פלסטיקה גניקולוגית, שיקום רצפת האגן ללא ניתוח",,,,,,,,0,1,0,1,https://www.medreviews.co.il/provider/dr-ber-amos,MedReviews,2026-03-29T18:53:44.342477
פרופ' איתן מיזיריצקי,,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/prof-mijiritsky-eitan,MedReviews,2026-03-29T18:53:44.342489
"ד""ר אביקם הראל",,רפואת עור ומין,,,,,,,,1,0,1,1,https://www.medreviews.co.il/provider/dr-harel-avikam,MedReviews,2026-03-29T18:53:44.342529
"ד""ר הילה איסקוב",,אסתטיקת פנים וצוואר,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-isakov-hila,MedReviews,2026-03-29T18:53:44.342556
פרופ' איתי גת,,מיילדות וגינקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-gat-itai,MedReviews,2026-03-29T18:53:44.342570
"ד""ר עינת ורון שחר",,שיקום הפה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-varon-shahar-einat,MedReviews,2026-03-29T18:53:44.342586
"ד""ר אלכס ברודסקי",,אף אוזן גרון,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-brodsky-alexander,MedReviews,2026-03-29T18:53:44.342608
לילי שרותי בריאות השן,,רפואת שיניים,,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/lilident-clinic,MedReviews,2026-03-29T18:53:44.342629
"ד""ר נעמי שרון",,מומחית ברפואת משפחה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sharon-naomi,MedReviews,2026-03-29T18:53:44.342641
"ד""ר ורד שיכטר קונפינו",,אלרגיה ואימונולוגיה,,,,,,,,1,0,0,0,https://www.medreviews.co.il/provider/dr-schichter-konfino-vered,MedReviews,2026-03-29T18:53:44.342658
"ד""ר אתי פיורה",,מיילדות וגינקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-piura-ettie,MedReviews,2026-03-29T18:53:46.915419
"ד""ר רון פישל",,כירורגיה פלסטית ואסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-fishel-ron,MedReviews,2026-03-29T18:53:46.915484
"ד""ר ויטה יעקובלב",,אסתטיקת פנים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-yaakovlev-vita,MedReviews,2026-03-29T18:53:46.915499
"ד""ר יוליה ולדמן גרינשפון",,עור ומין,,,,,,,,1,1,0,1,https://www.medreviews.co.il/provider/dr-valdman-grinshpoun-yuliya,MedReviews,2026-03-29T18:53:46.915530
"ד""ר נטליה פיצ'וגין",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-pitchougin-natalia,MedReviews,2026-03-29T18:53:46.915540
פרופ' סער מנחה,,קרדיולוגיה,,,,,,,,0,0,1,1,https://www.medreviews.co.il/provider/dr-minha-saar,MedReviews,2026-03-29T18:53:46.915574
"ד""ר גלי פרוינד",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-froind-gali,MedReviews,2026-03-29T18:53:46.915583
"ד""ר עמית קרן",,אורתופדיית עמוד שדרה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-keren-amit,MedReviews,2026-03-29T18:53:46.915600
"ד""ר אמיר עינבל",,כירורגיה פלסטית ואסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-inbal-amir,MedReviews,2026-03-29T18:53:46.915610
"ד""ר צח שרוני",,כירורגיה פלסטית ואסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sharony-zach,MedReviews,2026-03-29T18:53:46.915621
" ד""ר יואב ורדיזר",,אוקולופלסטיקה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-vardizer-yoav,MedReviews,2026-03-29T18:53:46.915630
"ד""ר דבורה כהן",,אסתטיקת פנים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-cohen-debora,MedReviews,2026-03-29T18:53:46.915638
"ד""ר גור בן יהודה",,כירורגיה פלסטית ואסתטית,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-ben-yehuda-gur,MedReviews,2026-03-29T18:53:46.915649
"ד""ר ניר הוס",,אורתופדיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hous-nir,MedReviews,2026-03-29T18:53:46.915657
פרופ' עמוס נאמן,,אורולוגית ילדים ומבוגרים,,,,,,,,1,1,1,0,https://www.medreviews.co.il/provider/dr-neheman-amos,MedReviews,2026-03-29T18:53:46.915682
"ד""ר עופר ארנון",,כירורגיה פלסטית ורפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-arnon-ofer,MedReviews,2026-03-29T18:53:46.915695
" ד""ר יגאל רוטפלד",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rothfeld-igal,MedReviews,2026-03-29T18:53:46.915704
"ד""ר נעמי רבינוביץ",,מחלות אף אוזן גרון וניתוחי ראש צוואר,,,,,,,,0,0,0,1,https://www.medreviews.co.il/provider/dr-rabinovics-naomi,MedReviews,2026-03-29T18:53:46.915730
"ד""ר סמדר פקר ניר",,"כירורגית שד, אונקולוגיה - גידולי שד",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-peker-nir-smadar,MedReviews,2026-03-29T18:53:46.915748
"ד""ר רג'א נדאף",,כירורגית פה פנים ולסתות,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-naddaf-raja,MedReviews,2026-03-29T18:53:46.915767
"ד""ר נועם רשף",,"אורתופדית ספורט,  ארטרוסקופיות כתף, ברך , קרסול, ניתוחים אורטופדיים",,,,,,,,1,1,0,0,https://www.medreviews.co.il/provider/dr-reshef-noam,MedReviews,2026-03-29T18:53:46.915794
" ד""ר ירון זיקר",,"השתלות שיניים בשיטה ממוחשבת, שיקום הפה , טיפולים משמרים ואסטטיקה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-ziker-yaron,MedReviews,2026-03-29T18:53:46.915803
"ד""ר עקיבא אלעד",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-elad-akiva,MedReviews,2026-03-29T18:53:46.915813
"ד""ר אלכס לבנברג",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-levenberg-alex,MedReviews,2026-03-29T18:53:46.915821
"ד""ר אלון בורג",,כירורגיה אורתופדית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-burg-alon,MedReviews,2026-03-29T18:53:46.915829
"ד""ר סשה גוריונוב",,"הלבנת שיניים בשיטות מתקדמות, ציפויי חרסינה",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-goryunov-sasha,MedReviews,2026-03-29T18:53:46.915840
"ד""ר מאהר חג'אזי",,"גריאטריה, פנימית",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hijazi-maher,MedReviews,2026-03-29T18:53:46.915861
"ד""ר גוברין",,כירורגיה פלסטית ואסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-govrin-jacky,MedReviews,2026-03-29T18:53:46.915869
"ד""ר מיכאל איצקסון",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-icekson-michael,MedReviews,2026-03-29T18:53:46.915877
"ד""ר לאה אקהרד כחלון",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-eckhard-kahlon-lea,MedReviews,2026-03-29T18:53:46.915885
"ד""ר ברוך הלל",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-hillel-baruch,MedReviews,2026-03-29T18:53:46.915893
" ד""ר אואנה מאייר",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-meyer-oanna,MedReviews,2026-03-29T18:53:46.915901
"ד""ר סיגל דגן-זיידמן",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-dagan-zeidman-sigal,MedReviews,2026-03-29T18:53:46.915910
פרופ' אבשלום שלום,,כירורגיה פלסטית,,,,,,,,1,1,1,1,https://www.medreviews.co.il/provider/prof-shalom-avshalom,MedReviews,2026-03-29T18:53:46.915946
"ד""ר שגיא בלבן",,"כירורג פה, פנים ולסתות",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-balaban-sagi,MedReviews,2026-03-29T18:53:46.915955
"ד""ר דין קרן",,גסטרואנטרולוגיה (מחלות דרכי עיכול),,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-keren-dean,MedReviews,2026-03-29T18:53:46.915980
"ד""ר ותד מחמוד",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-wattad-mahmood,MedReviews,2026-03-29T18:53:46.915990
"ד""ר ליאור לייבו",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-leibou-lior,MedReviews,2026-03-29T18:53:46.915998
" ד""ר יזהר אריאלי",,כירורגיה אורתופדית,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-arieli-izhar,MedReviews,2026-03-29T18:53:46.916012
"ד""ר גדעון סרוקה",,כירורגיה כללית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-sroka-gideon,MedReviews,2026-03-29T18:53:46.916020
"ד""ר ולרי בייב",,אנדודנטיה (טיפולי שורש),,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-baev-valery,MedReviews,2026-03-29T18:53:46.916031
"ד""ר מנאר קעואר",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-kawar-manar,MedReviews,2026-03-29T18:53:46.916040
"ד""ר גבי הרן",,גינקולוגיה ומיילדות,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-haran-gabi,MedReviews,2026-03-29T18:53:46.916065
"ד""ר אבישי וינברגר",,כירורגיה פלסטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-weinberger-avishai,MedReviews,2026-03-29T18:53:46.916074
"ד""ר טל שחר",,נוירוכירורגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-shahar-tal,MedReviews,2026-03-29T18:53:46.916082
"ד""ר ערן אביבי",,כירורגיה אורתופדית,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-avivi-eran,MedReviews,2026-03-29T18:53:46.916105
" ד""ר עומר כהן - Dr. Omer Cohen",,מומחה למחלות חניכיים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-cohen-omer,MedReviews,2026-03-29T18:53:46.916113
"ד""ר ליליאנה אוריה",,רפואת שיניים,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-oria-liliana,MedReviews,2026-03-29T18:53:46.916124
"ד""ר בן עמית",,פסיכיאטריה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-amit-ben,MedReviews,2026-03-29T18:53:46.916144
"ד""ר אורן עובדיה",,טיפול שורש,,,,,,,,0,0,1,0,https://www.medreviews.co.il/provider/dr-ovadia-oren,MedReviews,2026-03-29T18:53:46.916159
"ד""ר אורי ברגר",,רפואה אסתטית,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-berger-uri,MedReviews,2026-03-29T18:53:46.916167
"ד""ר איל יעקבי",,"אורתופדיה, כירורגיה אורתופדית",,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-yaacobi-eyal,MedReviews,2026-03-29T18:53:46.916193
"ד""ר איילת מדברי",,רפואת כאב,,,,,,,,0,1,0,0,https://www.medreviews.co.il/provider/dr-midbari-ayelet,MedReviews,2026-03-29T18:53:46.916209
"ד""ר אליאס מטאנס",,כירורגיה פלסטית,,,,,,,,0,1,1,0,https://www.medreviews.co.il/provider/dr-matanis-elias,MedReviews,2026-03-29T18:53:46.916223
"ד""ר דורון רוזן",,מומחה ליילוד וגניקולוגיה,,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-rosen-doron,MedReviews,2026-03-29T18:53:46.916232
"ד""ר גיא נחמני",,"כירורגיה פלסטית, ניתוחים משחזרים ואסתטיים",,,,,,,,0,0,0,0,https://www.medreviews.co.il/provider/dr-nahmany-guy,MedReviews,2026-03-29T18:53:46.916240
